-1.921427 0.433131
-1.917059 0.4405998
-1.912616 0.4479015
-1.908101 0.4550431
-1.903516 0.4620318
-1.898861 0.468874
-1.894139 0.4755765
-1.88935 0.4821453
-1.884496 0.4885866
-1.879579 0.4949063
-1.874598 0.5011099
-1.869557 0.507203
-1.864455 0.5131909
-1.859293 0.5190786
-1.854073 0.5248711
-1.848796 0.5305733
-1.843462 0.5361896
-1.838073 0.5417245
-1.832628 0.5471825
-1.827129 0.5525676
-1.821577 0.5578839
-1.815972 0.5631353
-1.810314 0.5683257
-1.804605 0.5734586
-1.798845 0.5785376
-1.793035 0.5835662
-1.787174 0.5885477
-1.781264 0.5934854
-1.775305 0.5983823
-1.769296 0.6032416
-1.76324 0.6080662
-1.757135 0.6128589
-1.750983 0.6176226
-1.744783 0.62236
-1.738536 0.6270738
-1.732241 0.6317664
-1.7259 0.6364404
-1.719513 0.6410983
-1.713079 0.6457424
-1.706598 0.6503751
-1.700071 0.6549986
-1.693498 0.6596151
-1.686879 0.6642269
-1.680213 0.668836
-1.673502 0.6734445
-1.666745 0.6780545
-1.659941 0.6826679
-1.653091 0.6872868
-1.646195 0.691913
-1.639253 0.6965485
-1.632264 0.701195
-1.625229 0.7058546
-1.618147 0.7105289
-1.611018 0.7152197
-1.603843 0.7199289
-1.59662 0.7246581
-1.589349 0.7294091
-1.582031 0.7341836
-1.574666 0.7389833
-1.567252 0.7438099
-1.559789 0.7486651
-1.552278 0.7535504
-1.544718 0.7584676
-1.537109 0.7634182
-1.52945 0.768404
-1.521741 0.7734266
-1.513981 0.7784875
-1.506171 0.7835885
-1.498309 0.7887311
-1.490396 0.7939169
-1.482431 0.7991476
-1.474413 0.8044249
-1.466342 0.8097502
-1.458218 0.8151254
-1.450039 0.820552
-1.441806 0.8260317
-1.433518 0.8315661
-1.425175 0.837157
-1.416775 0.842806
-1.408319 0.8485147
-1.399805 0.854285
-1.391233 0.8601185
-1.382602 0.8660169
-1.373912 0.8719821
-1.365162 0.8780157
-1.356352 0.8841196
-1.34748 0.8902956
-1.338545 0.8965455
-1.329548 0.9028712
-1.320488 0.9092745
-1.311363 0.9157572
-1.302172 0.9223215
-1.292916 0.928969
-1.283593 0.9357019
-1.274202 0.9425222
-1.264742 0.9494317
-1.255213 0.9564326
-1.245613 0.963527
-1.235942 0.9707169
-1.226198 0.9780045
-1.216381 0.9853919
-1.20649 0.9928813
-1.196523 1.000475
-1.18648 1.008175
-1.17636 1.015984
-1.16616 1.023904
-1.155881 1.031937
-1.145521 1.040086
-1.135079 1.048354
-1.124554 1.056742
-1.113944 1.065253
-1.103248 1.07389
-1.092466 1.082655
-1.081595 1.09155
-1.070634 1.10058
-1.059583 1.109745
-1.048439 1.119048
-1.037201 1.128494
-1.025868 1.138083
-1.014439 1.147819
-1.002911 1.157705
-0.9912844 1.167743
-0.9795561 1.177937
-0.9677251 1.188289
-0.9557898 1.198802
-0.9437485 1.209479
-0.9315996 1.220322
-0.9193415 1.231336
-0.9069723 1.242523
-0.8944905 1.253885
-0.881894 1.265426
-0.8691813 1.277149
-0.8563504 1.289057
-0.8433996 1.301152
-0.8303268 1.313438
-0.8171302 1.325918
-0.8038078 1.338594
-0.7903576 1.351469
-0.7767777 1.364547
-0.763066 1.37783
-0.7492204 1.39132
-0.7352389 1.405021
-0.7211193 1.418936
-0.7068595 1.433066
-0.6924572 1.447415
-0.6779104 1.461984
-0.6632168 1.476776
-0.6483742 1.491793
-0.6333802 1.507037
-0.6182327 1.52251
-0.6029292 1.538214
-0.5874676 1.55415
-0.5718455 1.570319
-0.5560604 1.586723
-0.5401102 1.603363
-0.5239924 1.620238
-0.5077046 1.63735
-0.4912446 1.654699
-0.4746099 1.672283
-0.4577982 1.690102
-0.4408071 1.708156
-0.4236343 1.726443
-0.4062774 1.74496
-0.3887343 1.763706
-0.3710026 1.782678
-0.35308 1.801871
-0.3349644 1.821282
-0.3166536 1.840907
-0.2981456 1.86074
-0.2794382 1.880775
-0.2605294 1.901005
-0.2414175 1.921422
-0.2221004 1.942019
-0.2025765 1.962785
-0.1828442 1.983712
-0.1629018 2.004786
-0.142748 2.025997
-0.1223814 2.047331
-0.101801 2.068773
-0.08100566 2.090308
-0.05999458 2.111919
-0.03876709 2.133588
-0.01732269 2.155295
0.004338878 2.17702
0.0262177 2.198741
0.04831359 2.220432
0.07062616 2.242071
0.09315474 2.263628
0.1158984 2.285077
0.1388558 2.306388
0.1620256 2.327528
0.1854057 2.348464
0.2089941 2.369163
0.232788 2.389586
0.2567847 2.409696
0.2809808 2.429453
0.3053725 2.448815
0.3299556 2.46774
0.3547256 2.486182
0.3796775 2.504096
0.4048057 2.521435
0.4301041 2.538149
0.4555664 2.554188
0.4811855 2.569502
0.5069538 2.584038
0.5328635 2.597744
0.5589058 2.610566
0.5850717 2.62245
0.6113515 2.633342
0.637735 2.643187
0.6642115 2.651933
0.6907698 2.659525
0.717398 2.66591
0.7440838 2.671037
0.7708144 2.674855
0.7975764 2.677316
0.824356 2.678373
0.851139 2.67798
0.8779107 2.676095
0.9046558 2.67268
0.931359 2.667698
0.9580044 2.661116
0.9845759 2.652905
1.011057 2.643041
1.037431 2.631502
1.063681 2.618274
1.089791 2.603344
1.115743 2.586707
1.141519 2.568361
1.167104 2.548311
1.19248 2.526566
1.21763 2.503143
